,_id,Produto,Categoria do Produto,Preço,Frete,Data da Compra,Vendedor,Local da compra,Avaliação da compra,Tipo de pagamento,Quantidade de parcelas,Latitude,Longitude
511,677b2b4ab2e729f9a87261dc,Copo térmico,esporte e lazer,50.11,0.0,04/01/2022,Bianca Santos,MG,5,boleto,1,-18.1,-44.38
512,677b2b4ab2e729f9a87261dd,Guarda roupas,moveis,627.64,31.0043808719,04/01/2023,Felipe Santos,MG,5,cartao_credito,8,-18.1,-44.38
513,677b2b4ab2e729f9a87261df,Blocos de montar,brinquedos,57.58,3.9543769511,04/01/2023,Bruno Rodrigues,SP,5,cartao_debito,1,-22.19,-48.79
514,677b2b4ab2e729f9a8726107,Pandeiro,instrumentos musicais,78.74,1.7771071847,03/04/2021,João Souza,RS,5,cartao_credito,4,-30.17,-53.5
515,677b2b4ab2e729f9a8726108,Bola de basquete,esporte e lazer,61.44,6.4353114864,03/04/2021,Thiago Silva,PR,5,cartao_credito,5,-24.89,-51.55
516,677b2b4ab2e729f9a8726109,Jogo de copos,utilidades domesticas,57.53,0.0,03/04/2021,Larissa Alves,SP,4,cartao_credito,1,-22.19,-48.79
517,677b2b4ab2e729f9a872610d,Dashboards com Power BI,livros,58.7,3.4087243154,03/04/2021,Isabella Pereira,SP,5,cartao_credito,1,-22.19,-48.79
518,677b2b4ab2e729f9a8726111,Cubo mágico 8x8,brinquedos,25.5,0.0,03/04/2022,Beatriz Moraes,MG,1,cartao_credito,4,-18.1,-44.38
519,677b2b4ab2e729f9a8726113,Panela de pressão,utilidades domesticas,105.08,3.1796329433,03/04/2022,Mariana Ferreira,PR,4,boleto,1,-24.89,-51.55
520,677b2b4ab2e729f9a8726122,Faqueiro,utilidades domesticas,44.73,0.0,03/05/2022,Felipe Santos,RJ,5,boleto,1,-22.25,-42.66
521,677b2b4ab2e729f9a8726124,Mesa de jantar,moveis,372.39,20.3597517257,03/05/2022,Isabella Pereira,SP,2,cartao_credito,6,-22.19,-48.79
522,677b2b4ab2e729f9a8726132,Cômoda,moveis,389.74,18.3369215711,03/06/2021,Beatriz Moraes,DF,1,cartao_credito,1,-15.83,-47.86
523,677b2b4ab2e729f9a872614e,Kit banquetas,moveis,410.21,19.4268874891,03/07/2021,Felipe Santos,SP,5,cartao_credito,1,-22.19,-48.79
524,677b2b4ab2e729f9a8726150,Fogão,eletrodomesticos,851.57,48.5073569564,03/07/2022,Beatriz Moraes,PI,2,cartao_credito,10,-6.6,-42.28
525,677b2b4ab2e729f9a8726153,Jogo de panelas,utilidades domesticas,272.92,15.0632734716,03/07/2022,Larissa Alves,SP,5,cartao_credito,3,-22.19,-48.79
526,677b2b4ab2e729f9a8726154,Secadora de roupas,eletrodomesticos,1128.04,66.4443507655,03/07/2022,Camila Ribeiro,DF,5,cartao_credito,3,-15.83,-47.86
527,677b2b4ab2e729f9a8726164,Iniciando em programação,livros,48.2,5.7303213177,03/08/2021,Juliana Costa,BA,5,cupom,1,-13.29,-41.71
528,677b2b4ab2e729f9a8726179,Cama king,moveis,1159.1,62.2496924844,03/09/2021,Camila Ribeiro,SP,5,cartao_credito,4,-22.19,-48.79
529,677b2b4ab2e729f9a872617c,Geladeira,eletrodomesticos,2729.32,148.4918954264,03/09/2021,Bianca Santos,SP,1,cartao_credito,2,-22.19,-48.79
530,677b2b4ab2e729f9a872617d,Boneca bebê,brinquedos,79.33,4.9110959939,03/09/2021,Felipe Santos,CE,5,cartao_credito,2,-5.2,-39.53
531,677b2b4ab2e729f9a8726183,Bicicleta,esporte e lazer,734.62,36.7007440329,03/09/2022,Larissa Alves,MG,4,cartao_credito,1,-18.1,-44.38
532,677b2b4ab2e729f9a8726184,Headset,eletronicos,263.28,11.6033070139,03/09/2022,Pedro Gomes,GO,5,cartao_credito,3,-15.98,-49.86
533,677b2b4ab2e729f9a8726189,Bateria,instrumentos musicais,1008.65,53.9907039823,03/09/2022,Pedro Gomes,SP,5,cartao_credito,2,-22.19,-48.79
534,677b2b4ab2e729f9a872619a,TV Led UHD 4K,eletronicos,2310.14,123.291131075,03/10/2021,Isabella Pereira,SP,1,boleto,1,-22.19,-48.79
535,677b2b4ab2e729f9a872619e,Xadrez de madeira,brinquedos,46.33,0.0,03/10/2022,Juliana Costa,DF,3,cartao_credito,5,-15.83,-47.86
536,677b2b4ab2e729f9a87261a4,Lava louças,eletrodomesticos,1833.57,97.91521229,03/11/2021,Mariana Ferreira,SP,4,cartao_credito,1,-22.19,-48.79
537,677b2b4ab2e729f9a87261a7,Corda de pular,esporte e lazer,25.11,1.6201578677,03/11/2021,Beatriz Moraes,SP,5,cartao_credito,2,-22.19,-48.79
538,677b2b4ab2e729f9a87261a8,Geladeira,eletrodomesticos,2977.22,158.8111342291,03/11/2021,Mariana Ferreira,RJ,5,cartao_credito,20,-22.25,-42.66
539,677b2b4ab2e729f9a87261b2,Modelagem preditiva,livros,78.42,1.7600681474,03/11/2022,Larissa Alves,RJ,5,cartao_credito,4,-22.25,-42.66
540,677b2b4ab2e729f9a87261bb,Assistente virtual,eletronicos,163.93,9.0119052411,03/12/2021,Pedro Gomes,MG,5,cartao_credito,4,-18.1,-44.38
541,677b2b4ab2e729f9a87261c0,Boneca bebê,brinquedos,65.9,1.0934158126,03/12/2021,Beatriz Moraes,SC,1,boleto,1,-27.45,-50.95
542,677b2b4ab2e729f9a87261c2,Tablet ABXY,eletronicos,1913.8,102.4351970421,03/12/2021,Juliana Costa,RJ,5,cupom,1,-22.25,-42.66
543,677b2b4ab2e729f9a87261c4,Celular Plus X42,eletronicos,2494.48,130.4079946635,03/12/2022,Felipe Santos,SP,5,cartao_credito,1,-22.19,-48.79
544,677b2b4ab2e729f9a87261c6,Celular ABXY,eletronicos,1276.79,65.5696654666,03/12/2022,Mariana Ferreira,RN,4,boleto,1,-5.81,-36.59
545,677b2b4ab2e729f9a87261c8,Cama king,moveis,992.17,53.1131935608,03/12/2022,Thiago Silva,MG,5,cartao_credito,1,-18.1,-44.38
546,677b2b4ab2e729f9a87261d3,Cubo mágico 8x8,brinquedos,22.11,2.1171388163,04/01/2021,Mariana Ferreira,RJ,4,cartao_credito,10,-22.25,-42.66
547,677b2b4ab2e729f9a87261d6,Mesa de jantar,moveis,200.58,8.2647206408,04/01/2022,Pedro Gomes,RJ,5,cartao_credito,3,-22.25,-42.66
548,677b2b4ab2e729f9a87261db,Panela de pressão,utilidades domesticas,91.42,12.4234202576,04/01/2022,Camila Ribeiro,SP,4,cartao_credito,2,-22.19,-48.79
549,677b2b4ab2e729f9a87261de,Corda de pular,esporte e lazer,32.43,0.0,04/01/2023,Camila Ribeiro,MG,1,cartao_credito,2,-18.1,-44.38
550,677b2b4ab2e729f9a87261e0,Faqueiro,utilidades domesticas,57.29,3.5816246737,04/01/2023,Isabella Pereira,SP,4,cartao_credito,4,-22.19,-48.79
551,677b2b4ab2e729f9a87261f3,Tablet ABXY,eletronicos,1267.97,73.8952022995,04/02/2021,Camila Ribeiro,SP,3,cartao_credito,1,-22.19,-48.79
552,677b2b4ab2e729f9a87261f4,Violão,instrumentos musicais,476.63,28.5429299273,04/02/2021,Rafael Costa,MG,5,cartao_credito,3,-18.1,-44.38
553,677b2b4ab2e729f9a87261f5,Carrinho controle remoto,brinquedos,112.45,6.2764010172,04/02/2021,Isabella Pereira,MG,1,cartao_credito,1,-18.1,-44.38
554,677b2b4ab2e729f9a87261f6,Lava louças,eletrodomesticos,1999.81,107.0149707893,04/02/2021,Felipe Santos,GO,5,cartao_credito,3,-15.98,-49.86
555,677b2b4ab2e729f9a87261f8,Impressora,eletronicos,438.92,32.4655559164,04/02/2021,Mariana Ferreira,RJ,5,cartao_credito,1,-22.25,-42.66
556,677b2b4ab2e729f9a87261f2,TV Led UHD 4K,eletronicos,2053.75,106.9404480573,04/02/2021,Rafael Costa,SP,5,cartao_credito,1,-22.19,-48.79
557,677b2b4ab2e729f9a87261fa,Blocos de montar,brinquedos,47.2,0.0,04/02/2021,Rafael Costa,RJ,1,cartao_credito,1,-22.25,-42.66
558,677b2b4ab2e729f9a87261fd,Dinossauro Rex,brinquedos,25.05,0.0,04/02/2022,Bruno Rodrigues,RJ,5,cartao_credito,1,-22.25,-42.66
559,677b2b4ab2e729f9a8726202,Secadora de roupas,eletrodomesticos,884.14,44.6622342163,04/02/2023,Camila Ribeiro,SC,5,cartao_credito,5,-27.45,-50.95
560,677b2b4ab2e729f9a8726206,Modelagem preditiva,livros,104.17,6.2337512651,04/02/2023,Felipe Santos,SP,5,cartao_credito,3,-22.19,-48.79
561,677b2b4ab2e729f9a8726209,Modelagem preditiva,livros,91.35,5.3952172075,04/02/2023,Pedro Gomes,SP,2,cupom,1,-22.19,-48.79
562,677b2b4ab2e729f9a872620b,Bicicleta,esporte e lazer,996.07,53.9261460943,04/02/2023,Larissa Alves,SP,5,boleto,1,-22.19,-48.79
563,677b2b4ab2e729f9a872620c,Boneca bebê,brinquedos,55.95,0.0,04/02/2023,Bianca Santos,SP,2,boleto,1,-22.19,-48.79
564,677b2b4ab2e729f9a8726203,Impressora,eletronicos,487.83,32.2174152971,04/02/2023,Thiago Silva,BA,1,cartao_credito,1,-13.29,-41.71
565,677b2b4ab2e729f9a8726204,Blocos de montar,brinquedos,52.35,0.0,04/02/2023,Camila Ribeiro,BA,3,boleto,1,-13.29,-41.71
566,677b2b4ab2e729f9a8726205,Mochila,esporte e lazer,129.95,4.5038856243,04/02/2023,Mariana Ferreira,BA,3,cartao_credito,5,-13.29,-41.71
567,677b2b4ab2e729f9a872620d,Bicicleta,esporte e lazer,901.92,48.3076525693,04/02/2023,Pedro Gomes,SP,1,cartao_credito,10,-22.19,-48.79
568,677b2b4ab2e729f9a8726024,Lavadora de roupas,eletrodomesticos,2036.71,106.0331193205,02/07/2022,Mariana Ferreira,PE,3,cupom,1,-8.38,-37.86
569,677b2b4ab2e729f9a872602d,Guarda roupas,moveis,684.48,34.0309398742,02/08/2021,Mariana Ferreira,RS,5,cartao_credito,5,-30.17,-53.5
570,677b2b4ab2e729f9a8726034,Cômoda,moveis,362.3,19.5745109641,02/08/2021,Rafael Costa,SC,5,boleto,1,-27.45,-50.95
571,677b2b4ab2e729f9a8726039,Violão,instrumentos musicais,348.22,18.8247933224,02/08/2022,Thiago Silva,SP,3,boleto,1,-22.19,-48.79
572,677b2b4ab2e729f9a872603c,Cadeira de escritório,moveis,459.27,22.0391848968,02/08/2022,Beatriz Moraes,SP,2,cartao_credito,6,-22.19,-48.79
573,677b2b4ab2e729f9a872603d,Mochila,esporte e lazer,110.51,3.4687641077,02/08/2022,Larissa Alves,SP,5,cartao_credito,2,-22.19,-48.79
574,677b2b4ab2e729f9a8726048,Mesa de centro,moveis,167.06,6.4798814825,02/09/2021,Lucas Oliveira,BA,1,cartao_credito,4,-13.29,-41.71
575,677b2b4ab2e729f9a8726049,Dinossauro Rex,brinquedos,21.49,1.6753823745,02/09/2021,Isabella Pereira,SP,5,cartao_credito,2,-22.19,-48.79
576,677b2b4ab2e729f9a872604b,Guarda roupas,moveis,664.5,32.9670649821,02/09/2022,Isabella Pereira,CE,1,cartao_credito,6,-5.2,-39.53
577,677b2b4ab2e729f9a8726058,Jogo de copos,utilidades domesticas,59.59,9.4149236158,02/10/2021,Bruno Rodrigues,SP,5,cartao_credito,2,-22.19,-48.79
578,677b2b4ab2e729f9a8726059,Cubo mágico 8x8,brinquedos,19.82,0.0,02/10/2021,Isabella Pereira,RJ,5,cartao_credito,3,-22.25,-42.66
579,677b2b4ab2e729f9a872605d,Smartwatch,eletronicos,163.4,6.2849974932,02/10/2021,Beatriz Moraes,RJ,5,cartao_credito,1,-22.25,-42.66
580,677b2b4ab2e729f9a8726066,Lavadora de roupas,eletrodomesticos,1776.57,95.4854230352,02/11/2021,Bruno Rodrigues,RJ,2,cartao_credito,5,-22.25,-42.66
581,677b2b4ab2e729f9a872606d,Carrinho controle remoto,brinquedos,112.75,6.5347028276,02/11/2021,Pedro Gomes,RJ,5,cartao_credito,1,-22.25,-42.66
582,677b2b4ab2e729f9a8726070,Jogo de tabuleiro,brinquedos,326.98,14.9951403785,02/11/2022,Thiago Silva,RS,4,cartao_credito,4,-30.17,-53.5
583,677b2b4ab2e729f9a872607a,Guitarra,instrumentos musicais,1111.4,59.4618323689,02/12/2021,Camila Ribeiro,MS,2,boleto,1,-20.51,-54.54
584,677b2b4ab2e729f9a872607c,Panela de pressão,utilidades domesticas,77.3,10.4956068156,02/12/2021,Thiago Silva,MG,4,cartao_credito,1,-18.1,-44.38
585,677b2b4ab2e729f9a872607e,Secadora de roupas,eletrodomesticos,1016.99,54.4347838922,02/12/2021,Rafael Costa,SP,5,cartao_credito,1,-22.19,-48.79
586,677b2b4ab2e729f9a8726082,Secadora de roupas,eletrodomesticos,1837.87,98.1441743538,02/12/2021,Beatriz Moraes,PR,1,cartao_credito,10,-24.89,-51.55
587,677b2b4ab2e729f9a872608b,Bola de vôlei,esporte e lazer,50.72,3.2317919389,02/12/2022,Bianca Santos,SP,5,boleto,1,-22.19,-48.79
588,677b2b4ab2e729f9a872609d,Cama box,moveis,661.47,32.8057265976,03/01/2021,Thiago Silva,SP,5,cupom,1,-22.19,-48.79
589,677b2b4ab2e729f9a87260a6,Tablet ABXY,eletronicos,1886.81,100.998060739,03/01/2021,Bianca Santos,BA,4,cartao_credito,8,-13.29,-41.71
590,677b2b4ab2e729f9a87260a7,Cama box,moveis,854.27,45.7704334197,03/01/2021,Camila Ribeiro,BA,5,cartao_credito,1,-13.29,-41.71
591,677b2b4ab2e729f9a87260a9,Assistente virtual,eletronicos,392.14,18.464714351,03/01/2021,Thiago Silva,RS,5,cartao_credito,6,-30.17,-53.5
592,677b2b4ab2e729f9a87260ab,Impressora,eletronicos,338.71,15.61972759,03/01/2022,Lucas Oliveira,SP,2,cartao_credito,3,-22.19,-48.79
593,677b2b4ab2e729f9a87260ae,Poltrona,moveis,370.07,17.2895532464,03/01/2022,Felipe Santos,PR,1,cartao_credito,1,-24.89,-51.55
594,677b2b4ab2e729f9a87260b1,Bola de basquete,esporte e lazer,55.28,9.3231080606,03/01/2023,Isabella Pereira,MG,3,cartao_credito,5,-18.1,-44.38
595,677b2b4ab2e729f9a87260b3,Bateria,instrumentos musicais,891.3,48.1460557603,03/01/2023,Rafael Costa,PR,5,cartao_credito,2,-24.89,-51.55
596,677b2b4ab2e729f9a87260b4,Jogo de tabuleiro,brinquedos,334.2,18.0782705002,03/01/2023,Camila Ribeiro,SP,5,cartao_credito,1,-22.19,-48.79
597,677b2b4ab2e729f9a87260bb,Boneca bebê,brinquedos,73.8,4.4607325049,03/01/2023,Bruno Rodrigues,DF,5,cartao_credito,2,-15.83,-47.86
598,677b2b4ab2e729f9a87260c5,Ciência de dados com python,livros,73.59,1.502885178,03/02/2021,Juliana Costa,RS,5,cartao_credito,8,-30.17,-53.5
599,677b2b4ab2e729f9a87260ce,Smart TV,eletronicos,2032.19,105.7924429185,03/02/2023,Rafael Costa,MG,5,cupom,1,-18.1,-44.38
600,677b2b4ab2e729f9a87260cf,Bola de vôlei,esporte e lazer,72.33,4.1344808109,03/02/2023,Lucas Oliveira,RS,4,cartao_credito,1,-30.17,-53.5
601,677b2b4ab2e729f9a87260d3,Corda de pular,esporte e lazer,33.09,0.0,03/02/2023,Pedro Gomes,SP,5,cartao_credito,1,-22.19,-48.79
602,677b2b4ab2e729f9a87260d5,Jogo de panelas,utilidades domesticas,274.33,12.191686271,03/02/2023,Lucas Oliveira,SP,1,cartao_credito,5,-22.19,-48.79
603,677b2b4ab2e729f9a87260e4,Impressora,eletronicos,496.34,27.3170269839,03/03/2022,Thiago Silva,PR,4,boleto,1,-24.89,-51.55
604,677b2b4ab2e729f9a87260e6,Assistente virtual,eletronicos,311.28,17.4631387191,03/03/2022,Rafael Costa,SC,5,cupom,1,-27.45,-50.95
605,677b2b4ab2e729f9a87260f1,Copo térmico,esporte e lazer,87.05,2.2195896848,03/03/2023,Felipe Santos,PR,5,cartao_credito,2,-24.89,-51.55
606,677b2b4ab2e729f9a872610b,Jogo de copos,utilidades domesticas,49.7,3.1774800075,03/04/2021,Juliana Costa,RJ,5,cartao_credito,1,-22.25,-42.66
607,677b2b4ab2e729f9a872610c,Jogo de copos,utilidades domesticas,59.02,0.0,03/04/2021,Rafael Costa,SP,5,cartao_credito,2,-22.19,-48.79
608,677b2b4ab2e729f9a872611c,Blocos de montar,brinquedos,34.3,0.0,03/05/2021,Thiago Silva,SP,5,cupom,1,-22.19,-48.79
609,677b2b4ab2e729f9a872611d,Cama box,moveis,726.87,46.5016918905,03/05/2021,Bruno Rodrigues,SP,5,cartao_credito,7,-22.19,-48.79
610,677b2b4ab2e729f9a872611f,Faqueiro,utilidades domesticas,59.52,0.0,03/05/2021,Pedro Gomes,MT,3,cartao_credito,5,-12.64,-55.42
611,677b2b4ab2e729f9a8726125,Jogo de panelas,utilidades domesticas,222.84,12.3966641324,03/05/2022,Thiago Silva,SP,4,cartao_credito,3,-22.19,-48.79
612,677b2b4ab2e729f9a8726128,Copo térmico,esporte e lazer,48.99,3.1396746434,03/05/2022,Camila Ribeiro,SP,5,cartao_credito,1,-22.19,-48.79
613,677b2b4ab2e729f9a8726131,Modelagem preditiva,livros,63.34,3.9037689728,03/06/2021,Rafael Costa,SP,5,cartao_credito,4,-22.19,-48.79
614,677b2b4ab2e729f9a8726134,Cômoda,moveis,346.5,18.9811871132,03/06/2021,Bianca Santos,SP,5,boleto,1,-22.19,-48.79
615,677b2b4ab2e729f9a8726137,Mochila,esporte e lazer,119.08,3.9250908257,03/06/2022,Camila Ribeiro,SP,5,cartao_credito,3,-22.19,-48.79
616,677b2b4ab2e729f9a872613a,Blocos de montar,brinquedos,54.14,0.0,03/06/2022,Bruno Rodrigues,SC,5,cartao_credito,8,-27.45,-50.95
617,677b2b4ab2e729f9a872613d,Fone de ouvido,eletronicos,103.49,3.0949702267,03/06/2022,Lucas Oliveira,SP,5,cartao_credito,6,-22.19,-48.79
618,677b2b4ab2e729f9a872601b,TV Led UHD 4K,eletronicos,3880.0,204.18276646,02/07/2021,Juliana Costa,MG,5,boleto,1,-18.1,-44.38
619,677b2b4ab2e729f9a872601c,Lava louças,eletrodomesticos,1685.19,87.3157368346,02/07/2021,Mariana Ferreira,MG,3,cartao_credito,2,-18.1,-44.38
620,677b2b4ab2e729f9a8726023,Guarda roupas,moveis,678.62,36.6607384266,02/07/2022,Juliana Costa,SC,4,cartao_credito,1,-27.45,-50.95
621,677b2b4ab2e729f9a8726030,Secadora de roupas,eletrodomesticos,869.4,47.6920498404,02/08/2021,Juliana Costa,SP,5,cartao_credito,1,-22.19,-48.79
622,677b2b4ab2e729f9a8726035,Boneca bebê,brinquedos,68.89,1.2526243175,02/08/2021,Thiago Silva,SP,3,boleto,1,-22.19,-48.79
623,677b2b4ab2e729f9a8726043,Fone de ouvido,eletronicos,74.75,4.2633385305,02/09/2021,Isabella Pereira,SP,5,boleto,1,-22.19,-48.79
624,677b2b4ab2e729f9a8726044,Poltrona,moveis,258.17,11.3312148868,02/09/2021,Rafael Costa,PE,5,cartao_credito,5,-8.38,-37.86
625,677b2b4ab2e729f9a8726045,Jogo de tabuleiro,brinquedos,238.35,10.2758595134,02/09/2021,Mariana Ferreira,PA,4,cartao_credito,3,-3.79,-52.48
626,677b2b4ab2e729f9a8726047,Xadrez de madeira,brinquedos,33.53,9.5834227371,02/09/2021,Rafael Costa,RS,5,cartao_credito,1,-30.17,-53.5
627,677b2b4ab2e729f9a872604a,Iniciando em programação,livros,62.95,4.0389102715,02/09/2022,Larissa Alves,SP,5,cartao_credito,1,-22.19,-48.79
628,677b2b4ab2e729f9a872604f,Boneca bebê,brinquedos,59.75,0.0,02/09/2022,Larissa Alves,RS,5,cartao_credito,3,-30.17,-53.5
629,677b2b4ab2e729f9a8726057,Blocos de montar,brinquedos,43.39,0.0,02/10/2021,João Souza,SP,5,cartao_credito,2,-22.19,-48.79
630,677b2b4ab2e729f9a872605a,Jogo de tabuleiro,brinquedos,174.39,6.8701819309,02/10/2021,Camila Ribeiro,MG,5,cartao_credito,1,-18.1,-44.38
631,677b2b4ab2e729f9a872605e,Mesa de centro,moveis,216.49,12.4158563857,02/10/2022,Felipe Santos,SP,4,cartao_credito,1,-22.19,-48.79
632,677b2b4ab2e729f9a872605f,Copo térmico,esporte e lazer,69.25,4.3743663186,02/10/2022,João Souza,SP,5,boleto,1,-22.19,-48.79
633,677b2b4ab2e729f9a8726063,TV Led UHD 4K,eletronicos,3119.88,166.811236292,02/10/2022,Pedro Gomes,SP,3,boleto,1,-22.19,-48.79
634,677b2b4ab2e729f9a8726064,Poltrona,moveis,374.09,17.5036061526,02/10/2022,Bianca Santos,RJ,5,boleto,1,-22.25,-42.66
635,677b2b4ab2e729f9a872606b,Dinossauro Rex,brinquedos,25.41,1.6361319652,02/11/2021,Larissa Alves,DF,5,cartao_credito,1,-15.83,-47.86
636,677b2b4ab2e729f9a872606e,Jogo de tabuleiro,brinquedos,159.9,8.797319865,02/11/2022,Juliana Costa,SP,3,cartao_credito,1,-22.19,-48.79
637,677b2b4ab2e729f9a872606f,Smart TV,eletronicos,2194.45,117.1309866172,02/11/2022,Rafael Costa,SP,2,cartao_credito,2,-22.19,-48.79
638,677b2b4ab2e729f9a8726071,Celular Plus X42,eletronicos,3327.62,174.7701932421,02/11/2022,Rafael Costa,SP,4,cartao_credito,3,-22.19,-48.79
639,677b2b4ab2e729f9a8726075,Blocos de montar,brinquedos,37.09,2.5060354434,02/11/2022,Pedro Gomes,DF,5,boleto,1,-15.83,-47.86
640,677b2b4ab2e729f9a8726083,Lavadora de roupas,eletrodomesticos,2072.6,107.9441538489,02/12/2021,Larissa Alves,RJ,5,boleto,1,-22.25,-42.66
641,677b2b4ab2e729f9a8726085,Faqueiro,utilidades domesticas,62.27,0.0,02/12/2022,Felipe Santos,SP,5,cartao_credito,1,-22.19,-48.79
642,677b2b4ab2e729f9a8726089,Kit banquetas,moveis,404.77,24.7166011112,02/12/2022,Larissa Alves,PE,5,cartao_credito,6,-8.38,-37.86
643,677b2b4ab2e729f9a872608a,Mochila,esporte e lazer,114.86,3.7003885211,02/12/2022,Felipe Santos,RJ,1,cartao_credito,1,-22.25,-42.66
644,677b2b4ab2e729f9a87260a0,Bicicleta,esporte e lazer,451.61,21.6313129412,03/01/2021,Thiago Silva,SP,4,cartao_credito,2,-22.19,-48.79
645,677b2b4ab2e729f9a87260a1,Dashboards com Power BI,livros,40.3,2.6721187509,03/01/2021,Pedro Gomes,SP,2,cartao_credito,4,-22.19,-48.79
646,677b2b4ab2e729f9a87260a3,TV Led UHD 4K,eletronicos,3695.19,206.338694411,03/01/2021,Camila Ribeiro,MG,3,cartao_credito,3,-18.1,-44.38
647,677b2b4ab2e729f9a87260aa,Celular ABXY,eletronicos,1734.16,98.5807383333,03/01/2021,João Souza,ES,4,cartao_credito,4,-19.19,-40.34
648,677b2b4ab2e729f9a87260b0,Bateria,instrumentos musicais,1360.16,72.9555326148,03/01/2022,Pedro Gomes,PA,5,boleto,1,-3.79,-52.48
649,677b2b4ab2e729f9a87260b5,Cama king,moveis,1199.88,64.1731261853,03/01/2023,Bianca Santos,SP,5,cartao_credito,5,-22.19,-48.79
650,677b2b4ab2e729f9a87260b7,Bola de basquete,esporte e lazer,90.22,14.6612367077,03/01/2023,Bruno Rodrigues,GO,1,boleto,1,-15.98,-49.86
651,677b2b4ab2e729f9a87260b9,Jogo de tabuleiro,brinquedos,339.4,18.9604441228,03/01/2023,Lucas Oliveira,SP,5,cartao_credito,1,-22.19,-48.79
652,677b2b4ab2e729f9a87260c4,Lava louças,eletrodomesticos,1951.94,104.8233479515,03/02/2021,Rafael Costa,MT,5,cartao_credito,1,-12.64,-55.42
653,677b2b4ab2e729f9a87260c7,Poltrona,moveis,265.96,14.4503466972,03/02/2022,Bruno Rodrigues,SC,5,cartao_credito,8,-27.45,-50.95
654,677b2b4ab2e729f9a87260c8,Cadeira de escritório,moveis,329.08,17.8056459032,03/02/2022,Thiago Silva,MG,4,cartao_credito,1,-18.1,-44.38
655,677b2b4ab2e729f9a87260ca,Cadeira de escritório,moveis,321.65,14.7113339133,03/02/2022,João Souza,RS,5,cartao_credito,10,-30.17,-53.5
656,677b2b4ab2e729f9a87260cb,Dashboards com Power BI,livros,51.19,0.0,03/02/2022,Lucas Oliveira,SP,1,cartao_credito,18,-22.19,-48.79
657,677b2b4ab2e729f9a87260cc,Cama box,moveis,558.86,31.1567290701,03/02/2022,Mariana Ferreira,SP,4,cartao_credito,1,-22.19,-48.79
658,677b2b4ab2e729f9a87260dc,Geladeira,eletrodomesticos,3245.3,170.3869008939,03/03/2021,Larissa Alves,GO,5,cartao_credito,5,-15.98,-49.86
659,677b2b4ab2e729f9a87260dd,Copo térmico,esporte e lazer,54.55,9.9909264625,03/03/2021,Beatriz Moraes,SP,5,cartao_credito,1,-22.19,-48.79
660,677b2b4ab2e729f9a87260de,Impressora,eletronicos,385.29,23.6793497149,03/03/2021,Larissa Alves,SP,5,cartao_credito,3,-22.19,-48.79
661,677b2b4ab2e729f9a87260e0,Copo térmico,esporte e lazer,73.73,1.5103397568,03/03/2021,Bianca Santos,RS,4,boleto,1,-30.17,-53.5
662,677b2b4ab2e729f9a87260e1,Carrinho controle remoto,brinquedos,89.51,5.2972427429,03/03/2021,Beatriz Moraes,SP,5,boleto,1,-22.19,-48.79
663,677b2b4ab2e729f9a87260e8,Smart TV,eletronicos,1924.92,100.0806381299,03/03/2022,Rafael Costa,RS,5,boleto,1,-30.17,-53.5
664,677b2b4ab2e729f9a87260eb,Bola de basquete,esporte e lazer,90.72,7.9943834004,03/03/2022,Felipe Santos,AL,4,boleto,1,-9.62,-36.82
665,677b2b4ab2e729f9a87260ef,Bola de vôlei,esporte e lazer,59.81,0.0,03/03/2023,Pedro Gomes,BA,5,cartao_credito,8,-13.29,-41.71
666,677b2b4ab2e729f9a87260f2,Pandeiro,instrumentos musicais,103.51,5.7947220089,03/03/2023,Bianca Santos,MG,3,cartao_credito,1,-18.1,-44.38
667,677b2b4ab2e729f9a87260f7,Lava louças,eletrodomesticos,1387.43,71.4609126168,03/03/2023,Larissa Alves,SP,4,boleto,1,-22.19,-48.79
668,677b2b4ab2e729f9a87260f8,Smartwatch,eletronicos,230.23,12.5478316874,03/03/2023,Beatriz Moraes,SP,4,cartao_credito,1,-22.19,-48.79
669,677b2b4ab2e729f9a872610a,Boneca bebê,brinquedos,58.73,3.6583003416,03/04/2021,Thiago Silva,RJ,5,cartao_credito,3,-22.25,-42.66
670,677b2b4ab2e729f9a872614d,Celular ABXY,eletronicos,1413.04,75.523254914,03/07/2021,Beatriz Moraes,RS,5,cartao_credito,1,-30.17,-53.5
671,677b2b4ab2e729f9a8726152,Smart TV,eletronicos,1932.18,100.4672112889,03/07/2022,Isabella Pereira,PR,3,boleto,1,-24.89,-51.55
672,677b2b4ab2e729f9a872615f,Ciência de dados com python,livros,65.74,7.9804959394,03/08/2021,Bruno Rodrigues,RJ,5,cartao_credito,10,-22.25,-42.66
673,677b2b4ab2e729f9a8726165,Mesa de centro,moveis,158.85,10.1110789673,03/08/2021,Rafael Costa,GO,3,cartao_credito,4,-15.98,-49.86
674,677b2b4ab2e729f9a8726169,Jogo de panelas,utilidades domesticas,115.43,3.7307393063,03/08/2022,Bruno Rodrigues,GO,5,cupom,1,-15.98,-49.86
675,677b2b4ab2e729f9a872616c,Xadrez de madeira,brinquedos,44.82,2.9176346885,03/08/2022,Beatriz Moraes,SP,4,boleto,1,-22.19,-48.79
676,677b2b4ab2e729f9a8726178,Mesa de jantar,moveis,325.63,18.2786657057,03/09/2021,Felipe Santos,SC,5,cartao_credito,4,-27.45,-50.95
