,_id,latitude,longitude,number of installments,payment type,place of purchase,price,product,product category,purchase evaluation,seller,shipping fee,purchase data
1307,677b1fbe32cf50de96c14a54,-3.79,-52.48,2,cartao_credito,PA,1058.88,Secadora de roupas,eletrodomesticos,1,João Souza,57.2705896365,2021-01-06
1308,677b1fbe32cf50de96c14a59,-22.19,-48.79,1,cartao_credito,SP,695.85,Guarda roupas,moveis,5,Rafael Costa,34.6363581687,2022-01-06
1309,677b1fbe32cf50de96c14a5e,-18.1,-44.38,4,cartao_credito,MG,226.4,Mesa de centro,moveis,4,Bruno Rodrigues,9.6395579638,2023-01-06
1310,677b1fbe32cf50de96c14a61,-22.25,-42.66,3,cartao_credito,RJ,42.74,Faqueiro,utilidades domesticas,3,Camila Ribeiro,0.0,2023-01-06
1311,677b1fbe32cf50de96c14a76,-22.19,-48.79,1,cartao_credito,SP,53.82,Boneca bebê,brinquedos,4,Mariana Ferreira,3.5527652383,2021-02-06
1312,677b1fbe32cf50de96c14a7a,-10.57,-37.45,10,cartao_credito,SE,372.24,Impressora,eletronicos,4,Felipe Santos,20.1037860605,2021-02-06
1313,677b1fbe32cf50de96c14a7c,-30.17,-53.5,10,cartao_credito,RS,133.35,Fone de ouvido,eletronicos,5,João Souza,7.3892631416,2021-02-06
1314,677b1fbe32cf50de96c14a7f,-22.19,-48.79,1,cartao_credito,SP,46.28,Dashboards com Power BI,livros,5,Juliana Costa,2.7530475833,2021-02-06
1315,677b1fbe32cf50de96c14a84,-22.19,-48.79,1,cartao_credito,SP,97.08,Carrinho controle remoto,brinquedos,4,Lucas Oliveira,2.7536570106,2022-02-06
1316,677b1fbe32cf50de96c14a93,-12.64,-55.42,1,cartao_credito,MT,443.97,Cadeira de escritório,moveis,4,Felipe Santos,24.1663318486,2021-03-06
1317,677b1fbe32cf50de96c14a96,-22.19,-48.79,3,cartao_credito,SP,709.95,Cama king,moveis,3,Rafael Costa,35.3871407502,2021-03-06
1318,677b1fbe32cf50de96c14a9b,-22.19,-48.79,1,cupom,SP,74.96,Carrinho controle remoto,brinquedos,1,Rafael Costa,4.879809665,2022-03-06
1319,677b1fbe32cf50de96c14a9d,-18.1,-44.38,1,cartao_credito,MG,26.28,Cubo mágico 8x8,brinquedos,4,Bruno Rodrigues,1.6824568479,2022-03-06
1320,677b1fbe32cf50de96c14aa2,1.41,-51.77,8,cartao_credito,AP,47.31,Pandeiro,instrumentos musicais,4,Mariana Ferreira,0.0,2022-03-06
1321,677b1fbe32cf50de96c14aa9,-22.19,-48.79,1,boleto,SP,956.26,Bicicleta,esporte e lazer,5,Camila Ribeiro,48.5024072503,2023-03-06
1322,677b1fbe32cf50de96c14ab8,-9.62,-36.82,1,boleto,AL,195.92,Smartwatch,eletronicos,5,Isabella Pereira,10.7152765023,2021-04-06
1323,677b1fbe32cf50de96c14abc,-8.38,-37.86,3,cartao_credito,PE,396.63,Mesa de jantar,moveis,3,Rafael Costa,27.498968642,2022-04-06
1324,677b1fbe32cf50de96c14aca,-22.19,-48.79,7,cartao_credito,SP,49.98,Xadrez de madeira,brinquedos,4,Lucas Oliveira,2.9444105487,2021-05-06
1325,677b1fbe32cf50de96c14acb,-18.1,-44.38,5,cartao_credito,MG,233.93,Smartwatch,eletronicos,5,Bianca Santos,18.8356831093,2021-05-06
1326,677b1fbe32cf50de96c14acd,-15.98,-49.86,3,cartao_credito,GO,121.44,Panela de pressão,utilidades domesticas,5,Juliana Costa,4.0507537258,2022-05-06
1327,677b1fbe32cf50de96c14ace,-30.17,-53.5,2,cartao_credito,RS,176.08,Jogo de tabuleiro,brinquedos,4,Pedro Gomes,9.9068348054,2022-05-06
1328,677b1fbe32cf50de96c14ad4,-22.19,-48.79,1,boleto,SP,391.92,Violão,instrumentos musicais,5,Felipe Santos,21.1573377586,2022-05-06
1329,677b1fbe32cf50de96c14adc,-24.89,-51.55,2,cartao_credito,PR,991.56,Micro-ondas,eletrodomesticos,4,Thiago Silva,50.3820260536,2021-06-06
1330,677b1fbe32cf50de96c14adf,-22.19,-48.79,7,cartao_credito,SP,282.48,Headset,eletronicos,5,Pedro Gomes,12.6256492525,2021-06-06
1331,677b1fbe32cf50de96c14ae3,-13.29,-41.71,1,cartao_credito,BA,988.27,Cama box,moveis,5,Larissa Alves,53.15350891,2021-06-06
1332,677b1fbe32cf50de96c14ae4,-8.38,-37.86,2,cartao_credito,PE,2421.45,TV Led UHD 4K,eletronicos,5,Thiago Silva,129.2180537096,2022-06-06
1333,677b1fbe32cf50de96c14ae6,-19.19,-40.34,1,boleto,ES,28.03,Xadrez de madeira,brinquedos,1,Mariana Ferreira,0.0,2022-06-06
1334,677b1fbe32cf50de96c14ae8,-22.19,-48.79,6,cartao_credito,SP,77.47,Bola de vôlei,esporte e lazer,5,Rafael Costa,10.3669798256,2022-06-06
1335,677b1fbe32cf50de96c14af9,-30.17,-53.5,4,cartao_credito,RS,58.02,Pandeiro,instrumentos musicais,5,Beatriz Moraes,4.0292382846,2021-07-06
1336,677b1fbe32cf50de96c14b0d,-22.19,-48.79,1,boleto,SP,469.58,Micro-ondas,eletrodomesticos,5,Lucas Oliveira,22.5881613802,2021-08-06
1337,677b1fbe32cf50de96c14b11,-22.19,-48.79,1,cartao_credito,SP,389.13,Bicicleta,esporte e lazer,1,Bruno Rodrigues,22.1191171864,2021-08-06
1338,677b1fbe32cf50de96c14b13,-13.29,-41.71,10,cartao_credito,BA,87.27,Modelagem preditiva,livros,5,Isabella Pereira,5.1779694817,2021-08-06
1339,677b1fbe32cf50de96c14b15,-18.1,-44.38,4,cartao_credito,MG,50.51,Bola de vôlei,esporte e lazer,5,Juliana Costa,3.2206100707,2022-08-06
1340,677b1fbe32cf50de96c14b16,-18.1,-44.38,1,cartao_credito,MG,969.21,Bicicleta,esporte e lazer,5,Bianca Santos,52.1386212502,2022-08-06
1341,677b1fbe32cf50de96c14b17,-22.25,-42.66,4,cartao_credito,RJ,2684.08,Celular Plus X42,eletronicos,4,Isabella Pereira,143.4502897289,2022-08-06
1342,677b1fbe32cf50de96c14b2a,-24.89,-51.55,1,cartao_credito,PR,53.26,Bola de vôlei,esporte e lazer,4,Thiago Silva,0.0,2021-09-06
1343,677b1fbe32cf50de96c14b30,-22.19,-48.79,1,cartao_credito,SP,751.38,Micro-ondas,eletrodomesticos,5,Juliana Costa,40.2918504544,2022-09-06
1344,677b1fbe32cf50de96c14b45,-22.19,-48.79,6,cartao_credito,SP,73.4,Faqueiro,utilidades domesticas,4,Thiago Silva,1.4927682496,2022-10-06
1345,677b1fbe32cf50de96c14b26,-22.25,-42.66,6,cartao_credito,RJ,245.85,Mesa de centro,moveis,4,Beatriz Moraes,14.4898882305,2021-09-06
1346,677b1fbe32cf50de96c14b2b,-22.19,-48.79,1,cartao_credito,SP,357.48,Impressora,eletronicos,5,Pedro Gomes,19.565839081,2021-09-06
1347,677b1fbe32cf50de96c14b2f,-22.19,-48.79,4,cartao_credito,SP,195.75,Mesa de centro,moveis,5,Beatriz Moraes,10.9542031301,2022-09-06
1348,677b1fbe32cf50de96c14b31,-15.83,-47.86,3,cartao_credito,DF,117.83,Carrinho controle remoto,brinquedos,5,Beatriz Moraes,3.8585320862,2022-09-06
1349,677b1fbe32cf50de96c14b32,-5.2,-39.53,3,cartao_credito,CE,55.51,Dashboards com Power BI,livros,5,Bruno Rodrigues,3.4868450286,2022-09-06
1350,677b1fbe32cf50de96c14b3d,-22.19,-48.79,1,cartao_credito,SP,20.65,Dinossauro Rex,brinquedos,5,Pedro Gomes,0.0,2021-10-06
1351,677b1fbe32cf50de96c14b40,-30.17,-53.5,1,cartao_credito,RS,62.58,Bola de basquete,esporte e lazer,5,Lucas Oliveira,0.0,2021-10-06
1352,677b1fbe32cf50de96c14b44,-18.1,-44.38,1,boleto,MG,1561.71,Celular ABXY,eletronicos,4,Larissa Alves,84.0447744209,2022-10-06
1353,677b1fbe32cf50de96c14b51,-15.98,-49.86,1,cartao_debito,GO,79.62,Bola de vôlei,esporte e lazer,1,Isabella Pereira,5.1279406459,2021-11-06
1354,677b1fbe32cf50de96c14b52,-30.17,-53.5,1,boleto,RS,102.14,Headset,eletronicos,5,Isabella Pereira,5.9697522468,2021-11-06
1355,677b1fbe32cf50de96c14b53,-13.29,-41.71,1,cartao_credito,BA,23.21,Dinossauro Rex,brinquedos,5,Camila Ribeiro,5.7159013868,2021-11-06
1356,677b1fbe32cf50de96c14b58,-19.19,-40.34,1,boleto,ES,318.02,Cadeira de escritório,moveis,5,Felipe Santos,14.5180473338,2021-11-06
1357,677b1fbe32cf50de96c14b5d,-22.19,-48.79,1,cupom,SP,321.94,Kit banquetas,moveis,5,Mariana Ferreira,14.7267755409,2021-11-06
1358,677b1fbe32cf50de96c14b5e,-27.45,-50.95,2,cartao_credito,SC,846.04,Sofá retrátil,moveis,5,Beatriz Moraes,46.7018791224,2022-11-06
1359,677b1fbe32cf50de96c14b61,-24.89,-51.55,3,cartao_credito,PR,54.04,Blocos de montar,brinquedos,5,Felipe Santos,9.1194028125,2022-11-06
1360,677b1fbe32cf50de96c14b66,-5.81,-36.59,2,cartao_credito,RN,30.92,Jogo de copos,utilidades domesticas,5,Thiago Silva,7.8883323668,2022-11-06
1361,677b1fbe32cf50de96c14b74,-22.25,-42.66,3,cartao_credito,RJ,2516.02,Geladeira,eletrodomesticos,1,Thiago Silva,131.5549348625,2021-12-06
1362,677b1fbe32cf50de96c14b76,-30.17,-53.5,1,cartao_credito,RS,612.12,Guarda roupas,moveis,2,Thiago Silva,30.1779875623,2021-12-06
1363,677b1fbe32cf50de96c14b77,-22.19,-48.79,1,cupom,SP,1230.23,Celular ABXY,eletronicos,3,Mariana Ferreira,63.0904855379,2021-12-06
1364,677b1fbe32cf50de96c14b7c,-22.19,-48.79,1,boleto,SP,2013.97,Smart TV,eletronicos,2,Felipe Santos,107.9248558158,2021-12-06
1365,677b1fbe32cf50de96c14b7f,-18.1,-44.38,10,cartao_credito,MG,31.59,Corda de pular,esporte e lazer,5,Larissa Alves,0.0,2022-12-06
1366,677b1fbe32cf50de96c14b80,-30.17,-53.5,6,cartao_credito,RS,353.06,Mesa de jantar,moveis,1,Pedro Gomes,19.687798028,2022-12-06
1367,677b1fbe32cf50de96c14b9b,-18.1,-44.38,1,boleto,MG,212.49,Smartwatch,eletronicos,5,Rafael Costa,12.2028684193,2021-01-07
1368,677b1fbe32cf50de96c14ba0,-22.19,-48.79,1,cartao_credito,SP,223.96,Smartwatch,eletronicos,5,Larissa Alves,9.5096353043,2022-01-07
1369,677b1fbe32cf50de96c14ba2,-9.46,-48.26,4,cartao_credito,TO,354.92,Impressora,eletronicos,3,Larissa Alves,19.1815481661,2022-01-07
1370,677b1fbe32cf50de96c14ba5,-22.25,-42.66,1,boleto,RJ,421.87,Kit banquetas,moveis,1,Bianca Santos,20.0477474111,2022-01-07
1371,677b1fbe32cf50de96c14ba7,-20.51,-54.54,1,boleto,MS,26.61,Cubo mágico 8x8,brinquedos,5,Mariana Ferreira,0.0,2022-01-07
1372,677b1fbe32cf50de96c14ba9,-3.79,-52.48,8,cartao_credito,PA,1016.13,Fogão,eletrodomesticos,4,Bruno Rodrigues,51.6903046371,2023-01-07
1373,677b1fbe32cf50de96c14bbf,-24.89,-51.55,1,boleto,PR,1197.98,Fogão,eletrodomesticos,5,João Souza,64.0776078047,2022-02-07
1374,677b1fbe32cf50de96c14bc1,-22.19,-48.79,1,cartao_credito,SP,21.43,Dinossauro Rex,brinquedos,4,Bruno Rodrigues,0.0,2022-02-07
1375,677b1fbe32cf50de96c14bc7,-27.45,-50.95,1,cartao_credito,SC,946.81,Cama box,moveis,5,Larissa Alves,47.9992231797,2023-02-07
1376,677b1fbe32cf50de96c14bd9,-22.19,-48.79,1,cupom,SP,43.04,Xadrez de madeira,brinquedos,3,Lucas Oliveira,2.574876427,2021-03-07
1377,677b1fbe32cf50de96c14bdb,-22.19,-48.79,1,cartao_credito,SP,259.22,Jogo de tabuleiro,brinquedos,3,Juliana Costa,14.0914619738,2021-03-07
1378,677b1fbe32cf50de96c14bdd,-22.19,-48.79,1,cartao_credito,SP,1701.43,Celular ABXY,eletronicos,5,Thiago Silva,88.1804679781,2021-03-07
1379,677b1fbe32cf50de96c14bdf,-7.28,-36.72,5,cartao_credito,PB,1269.11,Tablet ABXY,eletronicos,5,Bianca Santos,68.1025544943,2022-03-07
1380,677b1fbe32cf50de96c14be0,-8.38,-37.86,1,cartao_credito,PE,552.35,Bateria,instrumentos musicais,5,Isabella Pereira,26.9954148746,2022-03-07
1381,677b1fbe32cf50de96c14be1,-22.25,-42.66,3,cartao_credito,RJ,116.95,Pandeiro,instrumentos musicais,1,Juliana Costa,6.7583401923,2022-03-07
1382,677b1fbe32cf50de96c14be3,-24.89,-51.55,1,boleto,PR,2262.51,Smart TV,eletronicos,5,Mariana Ferreira,118.0562900229,2022-03-07
1383,677b1fbe32cf50de96c14bfb,-9.62,-36.82,1,cupom,AL,313.94,Headset,eletronicos,4,Pedro Gomes,17.0051373539,2022-04-07
1384,677b1fbe32cf50de96c14c0a,-24.89,-51.55,1,boleto,PR,3746.15,TV Led UHD 4K,eletronicos,5,Larissa Alves,197.0556566349,2022-05-07
1385,677b1fbe32cf50de96c14c0b,-22.19,-48.79,1,boleto,SP,1321.49,Lava louças,eletrodomesticos,3,Rafael Costa,70.6484928333,2022-05-07
1386,677b1fbe32cf50de96c14b46,-18.1,-44.38,2,cartao_credito,MG,52.37,Jogo de copos,utilidades domesticas,5,Thiago Silva,9.0304803365,2022-10-06
1387,677b1fbe32cf50de96c14b4f,-22.19,-48.79,3,cartao_credito,SP,557.05,Micro-ondas,eletrodomesticos,5,Rafael Costa,27.2456757351,2021-11-06
1388,677b1fbe32cf50de96c14b50,-22.25,-42.66,1,boleto,RJ,580.55,Violão,instrumentos musicais,5,Camila Ribeiro,31.4436454964,2021-11-06
1389,677b1fbe32cf50de96c14b5c,-22.19,-48.79,1,boleto,SP,56.48,Bola de basquete,esporte e lazer,5,Juliana Costa,0.0,2021-11-06
1390,677b1fbe32cf50de96c14b5f,-22.19,-48.79,6,cartao_credito,SP,107.31,Carrinho controle remoto,brinquedos,2,Thiago Silva,5.9970605769,2022-11-06
1391,677b1fbe32cf50de96c14b60,-22.19,-48.79,1,cartao_debito,SP,72.34,Bola de basquete,esporte e lazer,5,Beatriz Moraes,1.4363264385,2022-11-06
1392,677b1fbe32cf50de96c14b62,-3.79,-52.48,1,boleto,PA,774.5,Cama king,moveis,4,Larissa Alves,47.6194093565,2022-11-06
1393,677b1fbe32cf50de96c14b63,-22.19,-48.79,1,cartao_credito,SP,260.42,Headset,eletronicos,4,João Souza,14.1497074602,2022-11-06
1394,677b1fbe32cf50de96c14b75,-7.28,-36.72,1,boleto,PB,1614.22,Secadora de roupas,eletrodomesticos,5,Felipe Santos,83.536797841,2021-12-06
1395,677b1fbe32cf50de96c14b78,-22.19,-48.79,1,boleto,SP,983.18,Cama king,moveis,4,Beatriz Moraes,52.6345031064,2021-12-06
1396,677b1fbe32cf50de96c14b7b,-22.19,-48.79,1,cartao_credito,SP,178.2,Smartwatch,eletronicos,5,Mariana Ferreira,9.7717398112,2021-12-06
1397,677b1fbe32cf50de96c14b85,-22.19,-48.79,1,cartao_credito,SP,1067.07,Fogão,eletrodomesticos,1,Pedro Gomes,68.4642955263,2022-12-06
1398,677b1fbe32cf50de96c14b87,-22.25,-42.66,2,cartao_credito,RJ,426.54,Cômoda,moveis,5,Rafael Costa,28.9539071821,2022-12-06
1399,677b1fbe32cf50de96c14b94,-30.17,-53.5,1,cartao_credito,RS,78.56,Faqueiro,utilidades domesticas,1,Pedro Gomes,7.3468999826,2021-01-07
1400,677b1fbe32cf50de96c14b95,-5.2,-39.53,2,cartao_credito,CE,17.7,Cubo mágico 8x8,brinquedos,4,Larissa Alves,1.4735762764,2021-01-07
1401,677b1fbe32cf50de96c14b96,-13.29,-41.71,1,boleto,BA,914.92,Cama box,moveis,3,Pedro Gomes,49.0055143635,2021-01-07
1402,677b1fbe32cf50de96c14b98,-22.19,-48.79,1,cartao_credito,SP,58.99,Ciência de dados com python,livros,5,Pedro Gomes,0.0,2021-01-07
1403,677b1fbe32cf50de96c14b9d,-22.19,-48.79,1,boleto,SP,51.6,Blocos de montar,brinquedos,4,Thiago Silva,0.0,2022-01-07
1404,677b1fbe32cf50de96c14ba1,-22.19,-48.79,10,cartao_credito,SP,272.56,Mesa de centro,moveis,4,Larissa Alves,15.20001218,2022-01-07
1405,677b1fbe32cf50de96c14ba4,-24.89,-51.55,1,cartao_credito,PR,257.85,Jogo de tabuleiro,brinquedos,5,Mariana Ferreira,14.0128626918,2022-01-07
1406,677b1fbe32cf50de96c14ba8,-18.1,-44.38,11,cartao_credito,MG,428.41,Cômoda,moveis,5,Beatriz Moraes,20.3959827362,2023-01-07
1407,677b1fbe32cf50de96c14bac,-8.38,-37.86,1,cartao_credito,PE,88.44,Carrinho controle remoto,brinquedos,4,Rafael Costa,4.997940749,2023-01-07
1408,677b1fbe32cf50de96c14bb4,-22.19,-48.79,10,cartao_credito,SP,245.28,Mesa de jantar,moveis,5,Lucas Oliveira,16.2242384215,2021-02-07
1409,677b1fbe32cf50de96c14bb8,-22.19,-48.79,1,cartao_credito,SP,76.05,Iniciando em programação,livros,4,Larissa Alves,4.580538236,2021-02-07
1410,677b1fbe32cf50de96c14bbb,-22.25,-42.66,8,cartao_credito,RJ,64.72,Pandeiro,instrumentos musicais,1,Pedro Gomes,1.0305843625,2021-02-07
1411,677b1fbe32cf50de96c14bbc,-22.19,-48.79,1,cupom,SP,293.93,Mesa de centro,moveis,3,João Souza,13.2353273063,2021-02-07
1412,677b1fbe32cf50de96c14bbe,-18.1,-44.38,1,cartao_credito,MG,254.16,Mesa de centro,moveis,1,João Souza,13.8220321963,2022-02-07
1413,677b1fbe32cf50de96c14bc4,-22.19,-48.79,4,cartao_credito,SP,148.03,Jogo de panelas,utilidades domesticas,5,Juliana Costa,5.4665912324,2022-02-07
1414,677b1fbe32cf50de96c14bc6,-27.45,-50.95,1,cartao_credito,SC,519.77,Cama king,moveis,3,Larissa Alves,33.9181242086,2023-02-07
1415,677b1fbe32cf50de96c14bd6,-22.19,-48.79,10,cartao_credito,SP,49.23,Faqueiro,utilidades domesticas,5,Isabella Pereira,0.0,2021-03-07
1416,677b1fbe32cf50de96c14bd8,-6.6,-42.28,1,boleto,PI,78.14,Bola de vôlei,esporte e lazer,5,Mariana Ferreira,1.7451589897,2021-03-07
1417,677b1fbe32cf50de96c14bde,-22.19,-48.79,1,boleto,SP,477.17,Impressora,eletronicos,5,Larissa Alves,22.9923060464,2022-03-07
1418,677b1fbe32cf50de96c14be2,-22.19,-48.79,1,boleto,SP,238.49,Jogo de tabuleiro,brinquedos,1,Juliana Costa,10.2833140922,2022-03-07
1419,677b1fbe32cf50de96c14be6,-18.1,-44.38,10,cartao_credito,MG,65.09,Copo térmico,esporte e lazer,4,Lucas Oliveira,3.7489725917,2023-03-07
1420,677b1fbe32cf50de96c14be8,-22.19,-48.79,1,cartao_credito,SP,76.24,Headset,eletronicos,5,Isabella Pereira,4.342676548,2023-03-07
1421,677b1fbe32cf50de96c14bf6,-22.19,-48.79,3,cartao_credito,SP,443.57,Mesa de jantar,moveis,5,Felipe Santos,21.2032071288,2021-04-07
1422,677b1fbe32cf50de96c14bf8,-22.25,-42.66,1,boleto,RJ,319.05,Assistente virtual,eletronicos,5,Isabella Pereira,14.5728917352,2021-04-07
1423,677b1fbe32cf50de96c14bfa,-22.19,-48.79,3,cartao_credito,SP,92.37,Carrinho controle remoto,brinquedos,2,Thiago Silva,5.4495291389,2022-04-07
1424,677b1fbe32cf50de96c14bfc,-22.19,-48.79,1,boleto,SP,15.45,Cubo mágico 8x8,brinquedos,4,Thiago Silva,1.3489310097,2022-04-07
1425,677b1fbe32cf50de96c14c02,-22.19,-48.79,2,cartao_credito,SP,931.13,Sofá retrátil,moveis,4,Mariana Ferreira,47.1643103515,2021-05-07
1426,677b1fbe32cf50de96c14c07,-5.42,-45.44,1,boleto,MA,69.39,Bola de basquete,esporte e lazer,4,Bianca Santos,1.2792478133,2021-05-07
1427,677b1fbe32cf50de96c14c09,-24.89,-51.55,1,boleto,PR,43.66,Jogo de copos,utilidades domesticas,1,Mariana Ferreira,2.8558681782,2022-05-07
1428,677b1fbe32cf50de96c14c10,-12.64,-55.42,2,cartao_credito,MT,367.66,Poltrona,moveis,1,Felipe Santos,20.1078934554,2021-06-07
1429,677b1fbe32cf50de96c14c17,-15.83,-47.86,1,boleto,DF,359.91,Mesa de jantar,moveis,5,Lucas Oliveira,19.4529015576,2022-06-07
1430,677b1fbe32cf50de96c14c26,-22.19,-48.79,1,cartao_credito,SP,3153.72,Celular Plus X42,eletronicos,5,Bruno Rodrigues,168.4572068622,2021-07-07
1431,677b1fbe32cf50de96c14c27,-22.25,-42.66,1,cartao_credito,RJ,33.06,Xadrez de madeira,brinquedos,5,Mariana Ferreira,4.9241618649,2021-07-07
1432,677b1fbe32cf50de96c14c2e,-22.19,-48.79,4,cartao_credito,SP,279.29,Jogo de panelas,utilidades domesticas,5,Bianca Santos,15.4024568081,2022-07-07
1433,677b1fbe32cf50de96c14c2f,-18.1,-44.38,1,cartao_credito,MG,27.61,Cubo mágico 8x8,brinquedos,5,Rafael Costa,13.1161776416,2022-07-07
1434,677b1fbe32cf50de96c14c14,-13.29,-41.71,7,cartao_credito,BA,139.62,Mochila,esporte e lazer,2,João Souza,17.0152885009,2021-06-07
1435,677b1fbe32cf50de96c14c15,-22.19,-48.79,1,boleto,SP,101.63,Modelagem preditiva,livros,5,Isabella Pereira,5.6946176647,2021-06-07
1436,677b1fbe32cf50de96c14c24,-13.29,-41.71,8,cartao_credito,BA,1682.76,Lava louças,eletrodomesticos,5,João Souza,89.8850334873,2021-07-07
1437,677b1fbe32cf50de96c14c2c,-22.19,-48.79,2,cartao_credito,SP,1071.05,Bateria,instrumentos musicais,5,Juliana Costa,63.4098047144,2022-07-07
1438,677b1fbe32cf50de96c14c3a,-22.19,-48.79,1,boleto,SP,58.9,Boneca bebê,brinquedos,3,João Souza,0.0,2021-08-07
1439,677b1fbe32cf50de96c14c45,-30.17,-53.5,1,cartao_credito,RS,131.07,Headset,eletronicos,5,João Souza,7.8674983635,2022-08-07
1440,677b1fbe32cf50de96c14c46,-22.25,-42.66,2,cartao_credito,RJ,972.95,Micro-ondas,eletrodomesticos,5,Camila Ribeiro,52.0897863823,2022-08-07
1441,677b1fbe32cf50de96c14c4f,-7.28,-36.72,1,cartao_credito,PB,3766.19,TV Led UHD 4K,eletronicos,5,Mariana Ferreira,200.8270640923,2021-09-07
1442,677b1fbe32cf50de96c14c52,1.99,-61.33,1,boleto,RR,968.37,Bateria,instrumentos musicais,3,Thiago Silva,57.8047246387,2021-09-07
1443,677b1fbe32cf50de96c14c54,-18.1,-44.38,2,cartao_credito,MG,695.63,Fogão,eletrodomesticos,5,João Souza,34.6246438305,2022-09-07
1444,677b1fbe32cf50de96c14c62,-22.19,-48.79,3,cartao_credito,SP,169.03,Fone de ouvido,eletronicos,5,Thiago Silva,6.5847780559,2021-10-07
1445,677b1fbe32cf50de96c14c63,-22.19,-48.79,1,boleto,SP,271.52,Jogo de panelas,utilidades domesticas,5,João Souza,12.0420622246,2021-10-07
1446,677b1fbe32cf50de96c14c66,-22.25,-42.66,10,cartao_credito,RJ,1962.13,Tablet ABXY,eletronicos,4,Isabella Pereira,102.0619586872,2021-10-07
1447,677b1fbe32cf50de96c14c6f,-30.17,-53.5,1,cartao_credito,RS,1130.91,Celular ABXY,eletronicos,1,Thiago Silva,60.7438202557,2022-10-07
1448,677b1fbe32cf50de96c14c70,-20.51,-54.54,1,boleto,MS,154.96,Fone de ouvido,eletronicos,1,Thiago Silva,5.8355928842,2022-10-07
1449,677b1fbe32cf50de96c14c77,-22.25,-42.66,3,cartao_credito,RJ,1693.4,Lavadora de roupas,eletrodomesticos,1,Bianca Santos,87.7528946356,2021-11-07
1450,677b1fbe32cf50de96c14c7a,-22.19,-48.79,1,cartao_credito,SP,286.8,Mesa de centro,moveis,5,Bruno Rodrigues,15.8023417149,2021-11-07
1451,677b1fbe32cf50de96c14c7c,-22.19,-48.79,3,cartao_credito,SP,646.73,Guarda roupas,moveis,5,Bianca Santos,35.3762747072,2021-11-07
1452,677b1fbe32cf50de96c14c7d,-12.64,-55.42,1,cartao_credito,MT,1239.47,Celular ABXY,eletronicos,1,Lucas Oliveira,72.377663039,2021-11-07
1453,677b1fbe32cf50de96c14c83,-15.83,-47.86,3,cartao_credito,DF,300.49,Assistente virtual,eletronicos,4,Felipe Santos,16.2833144135,2022-11-07
1454,677b1fbe32cf50de96c14c84,-22.19,-48.79,5,cartao_credito,SP,34.37,Corda de pular,esporte e lazer,1,Bianca Santos,2.3612036263,2022-11-07
1455,677b1fbe32cf50de96c14c8c,-22.19,-48.79,1,cartao_credito,SP,82.17,Ciência de dados com python,livros,4,Pedro Gomes,1.9597443659,2021-12-07
1456,677b1fbe32cf50de96c14c95,-22.19,-48.79,7,cartao_credito,SP,932.5,Cama box,moveis,3,Felipe Santos,47.2372587299,2022-12-07
1457,677b1fbe32cf50de96c14ca2,-18.1,-44.38,8,cartao_credito,MG,167.55,Fone de ouvido,eletronicos,3,Thiago Silva,9.8099486169,2021-01-08
1458,677b1fbe32cf50de96c14ca6,-18.1,-44.38,2,cartao_credito,MG,67.85,Iniciando em programação,livros,4,Rafael Costa,3.8959342885,2022-01-08
1459,677b1fbe32cf50de96c14ca7,-22.25,-42.66,2,cartao_credito,RJ,29.54,Cubo mágico 8x8,brinquedos,5,Beatriz Moraes,7.9525304969,2022-01-08
1460,677b1fbe32cf50de96c14ca8,-22.25,-42.66,3,cartao_credito,RJ,671.52,Cama box,moveis,5,Juliana Costa,33.3408588631,2022-01-08
1461,677b1fbe32cf50de96c14cac,-22.19,-48.79,2,cartao_credito,SP,116.04,Mochila,esporte e lazer,5,Bianca Santos,6.70988543,2022-01-08
1462,677b1fbe32cf50de96c14cb6,-22.25,-42.66,1,cartao_debito,RJ,314.91,Impressora,eletronicos,4,Pedro Gomes,26.3489536578,2023-01-08
1463,677b1fbe32cf50de96c14cb7,-22.19,-48.79,3,cartao_credito,SP,368.58,Cômoda,moveis,5,Felipe Santos,17.210215229,2023-01-08
1464,677b1fbe32cf50de96c14cbf,-22.19,-48.79,1,boleto,SP,671.95,Bateria,instrumentos musicais,4,Camila Ribeiro,33.3637550695,2021-02-08
1465,677b1fbe32cf50de96c14cc0,-18.1,-44.38,3,cartao_credito,MG,144.15,Jogo de panelas,utilidades domesticas,1,Thiago Silva,8.2066583637,2021-02-08
1466,677b1fbe32cf50de96c14ccd,-22.19,-48.79,1,cartao_credito,SP,345.59,Kit banquetas,moveis,4,João Souza,18.6847537345,2022-02-08
1467,677b1fbe32cf50de96c14cd3,-22.19,-48.79,8,cartao_credito,SP,23.44,Corda de pular,esporte e lazer,1,Bruno Rodrigues,0.0,2023-02-08
1468,677b1fbe32cf50de96c14cd4,-30.17,-53.5,8,cartao_credito,RS,57.55,Boneca bebê,brinquedos,5,Beatriz Moraes,3.3531411786,2023-02-08
1469,677b1fbe32cf50de96c14cd5,-8.38,-37.86,1,cartao_credito,PE,199.07,Jogo de panelas,utilidades domesticas,5,Juliana Costa,11.1309831422,2023-02-08
1470,677b1fbe32cf50de96c14cd6,-13.29,-41.71,1,cartao_credito,BA,81.85,Carrinho controle remoto,brinquedos,5,João Souza,1.9427053285,2023-02-08
1471,677b1fbe32cf50de96c14cd7,-18.1,-44.38,1,cartao_credito,MG,53.07,Boneca bebê,brinquedos,4,João Souza,5.9896341668,2023-02-08
