,_id,Produto,Categoria do Produto,Preço,Frete,Data da Compra,Vendedor,Local da compra,Avaliação da compra,Tipo de pagamento,Quantidade de parcelas,Latitude,Longitude
168,677b2b4ab2e729f9a872670e,Dashboards com Power BI,livros,43.97,0.0,08/06/2022,Felipe Santos,SP,5,cupom,1,-22.19,-48.79
169,677b2b4ab2e729f9a8726721,Ciência de dados com python,livros,63.42,4.0639363576,08/07/2022,Rafael Costa,MG,5,cartao_credito,3,-18.1,-44.38
170,677b2b4ab2e729f9a8726728,Iniciando em programação,livros,76.52,4.3575857057,08/07/2022,Beatriz Moraes,SP,5,boleto,1,-22.19,-48.79
171,677b2b4ab2e729f9a872657d,Iniciando em programação,livros,76.05,4.580538236,07/02/2021,Larissa Alves,SP,4,cartao_credito,1,-22.19,-48.79
172,677b2b4ab2e729f9a87265da,Modelagem preditiva,livros,101.63,5.6946176647,07/06/2021,Isabella Pereira,SP,5,boleto,1,-22.19,-48.79
173,677b2b4ab2e729f9a87265e4,Modelagem preditiva,livros,97.44,2.7728259275,07/07/2020,Bruno Rodrigues,RS,1,boleto,1,-30.17,-53.5
174,677b2b4ab2e729f9a8726622,Dashboards com Power BI,livros,35.37,0.0,07/10/2020,Bianca Santos,RS,1,cartao_credito,2,-30.17,-53.5
175,677b2b4ab2e729f9a872662c,Modelagem preditiva,livros,92.04,2.4852921729,07/10/2021,Beatriz Moraes,RJ,4,cartao_credito,1,-22.25,-42.66
176,677b2b4ab2e729f9a872662d,Ciência de dados com python,livros,83.49,2.0300303948,07/10/2022,Pedro Gomes,SP,1,cartao_credito,1,-22.19,-48.79
177,677b2b4ab2e729f9a872662e,Iniciando em programação,livros,59.31,3.6891835967,07/10/2022,Beatriz Moraes,PR,5,cartao_credito,2,-24.89,-51.55
178,677b2b4ab2e729f9a872666f,Iniciando em programação,livros,86.64,5.144423877,08/01/2022,Isabella Pereira,SC,5,cartao_credito,1,-27.45,-50.95
179,677b2b4ab2e729f9a8726675,Iniciando em programação,livros,68.04,11.4249349259,08/01/2022,João Souza,PR,5,boleto,1,-24.89,-51.55
180,677b2b4ab2e729f9a87266bb,Iniciando em programação,livros,71.45,1.3889366159,08/03/2023,Isabella Pereira,SP,5,cartao_debito,1,-22.19,-48.79
181,677b2b4ab2e729f9a87266e3,Iniciando em programação,livros,47.99,8.9349374919,08/05/2020,Thiago Silva,MG,5,cartao_credito,4,-18.1,-44.38
182,677b2b4ab2e729f9a8726711,Modelagem preditiva,livros,107.4,3.3031659638,08/07/2020,Lucas Oliveira,SP,5,cartao_credito,2,-22.19,-48.79
183,677b2b4ab2e729f9a8726763,Modelagem preditiva,livros,63.16,0.0,08/11/2020,Bianca Santos,SP,4,cartao_credito,1,-22.19,-48.79
184,677b2b4ab2e729f9a87267bc,Ciência de dados com python,livros,78.93,1.7872241131,09/02/2022,Lucas Oliveira,DF,5,cartao_credito,1,-15.83,-47.86
185,677b2b4ab2e729f9a872684f,Modelagem preditiva,livros,75.7,11.8328068815,09/08/2021,Bruno Rodrigues,RJ,3,cartao_credito,1,-22.25,-42.66
186,677b2b4ab2e729f9a8726850,Ciência de dados com python,livros,91.53,11.1156325274,09/08/2021,Mariana Ferreira,PE,5,cartao_credito,1,-8.38,-37.86
187,677b2b4ab2e729f9a8726857,Modelagem preditiva,livros,70.2,4.4249509606,09/08/2022,Thiago Silva,MG,5,cartao_credito,1,-18.1,-44.38
188,677b2b4ab2e729f9a872687a,Modelagem preditiva,livros,67.63,4.1321985668,09/10/2020,Rafael Costa,SC,5,cartao_credito,1,-27.45,-50.95
189,677b2b4ab2e729f9a8726897,Modelagem preditiva,livros,98.44,2.8260729191,09/11/2022,Larissa Alves,RS,5,cartao_credito,2,-30.17,-53.5
190,677b2b4ab2e729f9a87268fe,Modelagem preditiva,livros,70.63,4.0439609252,10/03/2020,Thiago Silva,RS,1,cartao_credito,10,-30.17,-53.5
191,677b2b4ab2e729f9a872690d,Iniciando em programação,livros,64.99,3.7436478926,10/03/2022,Camila Ribeiro,SP,1,cartao_credito,2,-22.19,-48.79
192,677b2b4ab2e729f9a872691b,Ciência de dados com python,livros,72.96,1.4693395733,10/03/2023,Bruno Rodrigues,SP,2,cartao_credito,2,-22.19,-48.79
193,677b2b4ab2e729f9a872692c,Dashboards com Power BI,livros,40.09,2.6609368826,10/04/2021,Thiago Silva,ES,5,cartao_credito,4,-19.19,-40.34
194,677b2b4ab2e729f9a8726960,Modelagem preditiva,livros,75.19,1.5880803645,10/06/2021,Isabella Pereira,SP,5,boleto,1,-22.19,-48.79
195,677b2b4ab2e729f9a872697b,Dashboards com Power BI,livros,46.91,0.0,10/07/2022,Juliana Costa,ES,5,cartao_credito,2,-19.19,-40.34
196,677b2b4ab2e729f9a8726994,Iniciando em programação,livros,87.31,2.2334339027,10/09/2020,Beatriz Moraes,RJ,5,boleto,1,-22.25,-42.66
197,677b2b4ab2e729f9a87267ff,Dashboards com Power BI,livros,51.18,3.4121931805,09/04/2021,Thiago Silva,BA,1,cartao_credito,3,-13.29,-41.71
198,677b2b4ab2e729f9a87268b3,Ciência de dados com python,livros,75.13,4.5315510038,09/12/2022,Pedro Gomes,SC,4,cartao_credito,10,-27.45,-50.95
199,677b2b4ab2e729f9a87268c0,Dashboards com Power BI,livros,36.39,3.3367733707,10/01/2021,Bianca Santos,MG,5,cartao_credito,3,-18.1,-44.38
200,677b2b4ab2e729f9a87268e0,Ciência de dados com python,livros,88.38,4.9947459295,10/02/2021,Bruno Rodrigues,ES,5,boleto,1,-19.19,-40.34
201,677b2b4ab2e729f9a87268fc,Dashboards com Power BI,livros,45.17,0.0,10/03/2020,Larissa Alves,MG,5,cartao_credito,2,-18.1,-44.38
202,677b2b4ab2e729f9a87269ca,Dashboards com Power BI,livros,51.53,0.0,10/11/2021,João Souza,DF,4,cartao_credito,2,-15.83,-47.86
203,677b2b4ab2e729f9a8726a33,Iniciando em programação,livros,86.9,11.0067779349,11/02/2022,Bruno Rodrigues,BA,5,cartao_credito,4,-13.29,-41.71
204,677b2b4ab2e729f9a8726a9d,Iniciando em programação,livros,82.16,7.5385891523,11/07/2020,Juliana Costa,PA,1,boleto,1,-3.79,-52.48
205,677b2b4ab2e729f9a8726ac8,Modelagem preditiva,livros,84.54,5.0326051947,11/08/2022,Thiago Silva,SP,1,cartao_credito,3,-22.19,-48.79
206,677b2b4ab2e729f9a8726aef,Iniciando em programação,livros,73.22,4.1875215369,11/10/2020,Larissa Alves,SP,5,boleto,1,-22.19,-48.79
207,677b2b4ab2e729f9a8726b09,Ciência de dados com python,livros,63.92,11.2015988117,11/11/2020,João Souza,PE,5,cartao_credito,8,-8.38,-37.86
208,677b2b4ab2e729f9a8726b49,Ciência de dados com python,livros,81.04,1.8995752654,12/01/2021,Pedro Gomes,RJ,5,cupom,1,-22.25,-42.66
209,677b2b4ab2e729f9a8726b72,Iniciando em programação,livros,64.77,1.0332467121,12/02/2022,Bianca Santos,MG,5,cartao_credito,1,-18.1,-44.38
210,677b2b4ab2e729f9a8726b81,Modelagem preditiva,livros,107.7,3.3191400613,12/02/2023,Camila Ribeiro,MG,2,cartao_credito,10,-18.1,-44.38
211,677b2b4ab2e729f9a8726b87,Ciência de dados com python,livros,51.35,3.2653375436,12/03/2020,João Souza,RJ,4,cartao_credito,10,-22.25,-42.66
212,677b2b4ab2e729f9a8726b8a,Dashboards com Power BI,livros,50.93,0.0,12/03/2020,Isabella Pereira,SP,5,cartao_credito,1,-22.19,-48.79
213,677b2b4ab2e729f9a8726b98,Modelagem preditiva,livros,60.34,3.4960493816,12/03/2023,Camila Ribeiro,SP,5,cartao_credito,3,-22.19,-48.79
214,677b2b4ab2e729f9a8726837,Iniciando em programação,livros,68.41,1.2270657615,09/07/2020,Camila Ribeiro,TO,3,cupom,1,-9.46,-48.26
215,677b2b4ab2e729f9a8726891,Modelagem preditiva,livros,88.02,4.969926109,09/11/2020,Lucas Oliveira,RJ,5,cupom,1,-22.25,-42.66
216,677b2b4ab2e729f9a87268c3,Modelagem preditiva,livros,91.2,2.4405647,10/01/2021,Thiago Silva,SP,5,boleto,1,-22.19,-48.79
217,677b2b4ab2e729f9a87268d9,Iniciando em programação,livros,87.98,5.6245181528,10/02/2020,Felipe Santos,SP,5,cartao_credito,4,-22.19,-48.79
218,677b2b4ab2e729f9a87268fd,Dashboards com Power BI,livros,52.91,0.0,10/03/2020,Pedro Gomes,BA,5,boleto,1,-13.29,-41.71
219,677b2b4ab2e729f9a8726910,Dashboards com Power BI,livros,38.92,5.2361892357,10/03/2022,Thiago Silva,SP,5,cartao_credito,1,-22.19,-48.79
220,677b2b4ab2e729f9a872691f,Ciência de dados com python,livros,62.19,0.0,10/04/2020,Rafael Costa,RJ,5,cartao_credito,3,-22.25,-42.66
221,677b2b4ab2e729f9a8726953,Dashboards com Power BI,livros,35.75,0.0,10/05/2022,Lucas Oliveira,ES,2,cartao_credito,4,-19.19,-40.34
222,677b2b4ab2e729f9a8726986,Iniciando em programação,livros,75.8,4.3192478717,10/08/2022,Isabella Pereira,MS,2,boleto,1,-20.51,-54.54
223,677b2b4ab2e729f9a87269b2,Ciência de dados com python,livros,50.65,8.938895511,10/10/2021,Felipe Santos,SP,5,cartao_credito,1,-22.19,-48.79
224,677b2b4ab2e729f9a87269d3,Dashboards com Power BI,livros,44.24,0.0,10/11/2022,Larissa Alves,SP,5,boleto,1,-22.19,-48.79
225,677b2b4ab2e729f9a87269d6,Ciência de dados com python,livros,67.12,1.1583771423,10/11/2022,Bruno Rodrigues,MG,1,cartao_credito,3,-18.1,-44.38
226,677b2b4ab2e729f9a87269de,Dashboards com Power BI,livros,40.13,0.0,10/12/2020,Beatriz Moraes,RJ,5,cartao_credito,6,-22.25,-42.66
227,677b2b4ab2e729f9a8726a0d,Dashboards com Power BI,livros,40.33,0.0,11/01/2023,Rafael Costa,SP,5,cartao_credito,5,-22.19,-48.79
228,677b2b4ab2e729f9a8726a0f,Iniciando em programação,livros,84.44,2.0806150368,11/01/2023,Camila Ribeiro,SP,5,cartao_credito,1,-22.19,-48.79
229,677b2b4ab2e729f9a8726a10,Dashboards com Power BI,livros,56.23,3.2828551497,11/01/2023,Beatriz Moraes,MG,4,cartao_credito,5,-18.1,-44.38
230,677b2b4ab2e729f9a8726a81,Ciência de dados com python,livros,81.33,4.8568428161,11/05/2021,Beatriz Moraes,DF,5,cartao_credito,1,-15.83,-47.86
231,677b2b4ab2e729f9a8726aa5,Modelagem preditiva,livros,71.85,10.2054107114,11/07/2020,Bruno Rodrigues,MG,5,cartao_credito,3,-18.1,-44.38
232,677b2b4ab2e729f9a8726ad0,Dashboards com Power BI,livros,42.66,0.0,11/09/2020,Camila Ribeiro,ES,5,boleto,1,-19.19,-40.34
233,677b2b4ab2e729f9a8726ae8,Ciência de dados com python,livros,89.51,5.2972427429,11/09/2022,Thiago Silva,CE,5,cartao_credito,2,-5.2,-39.53
234,677b2b4ab2e729f9a8726af8,Iniciando em programação,livros,70.49,1.337819504,11/10/2021,Bruno Rodrigues,SP,3,cartao_credito,3,-22.19,-48.79
235,677b2b4ab2e729f9a8726b0b,Modelagem preditiva,livros,95.85,2.6881632109,11/11/2020,Larissa Alves,DF,5,cartao_credito,1,-15.83,-47.86
236,677b2b4ab2e729f9a8726b0d,Iniciando em programação,livros,75.38,4.2968841353,11/11/2021,Lucas Oliveira,SP,4,cupom,1,-22.19,-48.79
237,677b2b4ab2e729f9a8726b34,Dashboards com Power BI,livros,39.71,3.5135533828,11/12/2022,Camila Ribeiro,PR,4,boleto,1,-24.89,-51.55
238,677b2b4ab2e729f9a8726bc5,Ciência de dados com python,livros,56.26,6.15949207,12/05/2021,Lucas Oliveira,RS,1,cartao_credito,2,-30.17,-53.5
239,677b2b4ab2e729f9a8726bd1,Iniciando em programação,livros,79.8,4.7802144545,12/06/2020,Camila Ribeiro,SC,5,cartao_credito,3,-27.45,-50.95
240,677b2b4ab2e729f9a872680d,Dashboards com Power BI,livros,54.74,0.0,09/05/2020,Mariana Ferreira,SP,4,cartao_credito,1,-22.19,-48.79
241,677b2b4ab2e729f9a872683a,Modelagem preditiva,livros,95.23,6.4698263563,09/07/2021,Camila Ribeiro,SP,1,cartao_credito,4,-22.19,-48.79
242,677b2b4ab2e729f9a872685b,Iniciando em programação,livros,55.68,0.0,09/08/2022,Rafael Costa,SP,5,cupom,1,-22.19,-48.79
243,677b2b4ab2e729f9a872685c,Modelagem preditiva,livros,91.39,2.4506816284,09/09/2020,Juliana Costa,PR,5,cartao_credito,2,-24.89,-51.55
244,677b2b4ab2e729f9a8726890,Modelagem preditiva,livros,70.03,4.2599913466,09/11/2020,Lucas Oliveira,RJ,1,boleto,1,-22.25,-42.66
245,677b2b4ab2e729f9a87268ae,Iniciando em programação,livros,65.5,1.0721170159,09/12/2021,Mariana Ferreira,SC,5,cartao_credito,3,-27.45,-50.95
246,677b2b4ab2e729f9a8726931,Iniciando em programação,livros,82.76,1.9911600909,10/04/2022,Rafael Costa,SP,5,cartao_credito,6,-22.19,-48.79
247,677b2b4ab2e729f9a8726959,Modelagem preditiva,livros,67.78,1.1935201568,10/06/2020,Camila Ribeiro,SP,1,boleto,1,-22.19,-48.79
248,677b2b4ab2e729f9a8726973,Ciência de dados com python,livros,94.93,2.6391759786,10/07/2022,Larissa Alves,DF,2,boleto,1,-15.83,-47.86
249,677b2b4ab2e729f9a8726977,Ciência de dados com python,livros,73.49,1.4975604788,10/07/2022,Bianca Santos,SP,5,cartao_credito,1,-22.19,-48.79
250,677b2b4ab2e729f9a8726989,Modelagem preditiva,livros,106.3,6.1912597318,10/08/2022,Isabella Pereira,SC,1,cartao_credito,1,-27.45,-50.95
251,677b2b4ab2e729f9a87269aa,Iniciando em programação,livros,52.73,0.0,10/10/2021,Beatriz Moraes,MS,4,cartao_credito,2,-20.51,-54.54
252,677b2b4ab2e729f9a87269fa,Ciência de dados com python,livros,57.43,0.0,10/12/2022,Mariana Ferreira,RJ,1,cartao_credito,10,-22.25,-42.66
253,677b2b4ab2e729f9a8726a00,Ciência de dados com python,livros,66.11,4.4600064466,11/01/2020,Camila Ribeiro,RJ,1,cartao_credito,1,-22.25,-42.66
254,677b2b4ab2e729f9a8726949,Ciência de dados com python,livros,81.5,1.9240688815,10/05/2021,Camila Ribeiro,GO,5,cartao_credito,2,-15.98,-49.86
255,677b2b4ab2e729f9a872696a,Modelagem preditiva,livros,71.33,4.0812338193,10/07/2021,Juliana Costa,SP,5,cartao_credito,1,-22.19,-48.79
256,677b2b4ab2e729f9a872699e,Iniciando em programação,livros,70.71,1.3495338422,10/09/2021,Pedro Gomes,MG,1,cartao_credito,3,-18.1,-44.38
257,677b2b4ab2e729f9a87269c0,Iniciando em programação,livros,42.19,5.4103068982,10/11/2020,Isabella Pereira,SP,3,boleto,1,-22.19,-48.79
258,677b2b4ab2e729f9a87269f4,Ciência de dados com python,livros,61.12,6.4182724491,10/12/2022,Felipe Santos,PA,1,boleto,1,-3.79,-52.48
259,677b2b4ab2e729f9a8726a20,Modelagem preditiva,livros,91.39,2.4506816284,11/02/2020,Felipe Santos,SP,1,boleto,1,-22.19,-48.79
260,677b2b4ab2e729f9a8726a3e,Dashboards com Power BI,livros,45.7,0.0,11/03/2020,Larissa Alves,SP,5,cartao_credito,4,-22.19,-48.79
261,677b2b4ab2e729f9a8726a43,Iniciando em programação,livros,72.17,4.1259612922,11/03/2020,Isabella Pereira,RJ,5,boleto,1,-22.25,-42.66
262,677b2b4ab2e729f9a8726a4f,Ciência de dados com python,livros,56.5,3.9483028573,11/03/2022,Camila Ribeiro,MG,4,cartao_credito,3,-18.1,-44.38
263,677b2b4ab2e729f9a8726a50,Dashboards com Power BI,livros,50.06,3.1966489244,11/03/2022,Beatriz Moraes,RS,5,cartao_credito,4,-30.17,-53.5
264,677b2b4ab2e729f9a8726a54,Modelagem preditiva,livros,87.93,2.2664470375,11/03/2022,Mariana Ferreira,SC,5,cartao_credito,2,-27.45,-50.95
265,677b2b4ab2e729f9a8726a55,Modelagem preditiva,livros,62.0,3.5844393877,11/03/2023,Pedro Gomes,SP,4,cartao_credito,3,-22.19,-48.79
266,677b2b4ab2e729f9a8726a56,Modelagem preditiva,livros,97.99,2.8021117729,11/03/2023,João Souza,SC,1,boleto,1,-27.45,-50.95
267,677b2b4ab2e729f9a8726a80,Dashboards com Power BI,livros,40.84,5.3384234596,11/05/2021,Beatriz Moraes,SP,5,cartao_credito,5,-22.19,-48.79
268,677b2b4ab2e729f9a8726ade,Iniciando em programação,livros,52.77,0.0,11/09/2021,Mariana Ferreira,SP,3,cartao_credito,1,-22.19,-48.79
269,677b2b4ab2e729f9a8726afa,Iniciando em programação,livros,55.98,3.2695434018,11/10/2021,Beatriz Moraes,RJ,3,boleto,1,-22.25,-42.66
270,677b2b4ab2e729f9a8726b15,Modelagem preditiva,livros,61.84,3.9798061109,11/11/2022,Rafael Costa,RJ,5,cartao_credito,6,-22.25,-42.66
271,677b2b4ab2e729f9a8726b1c,Iniciando em programação,livros,84.63,5.0373974239,11/11/2022,Felipe Santos,ES,5,cartao_credito,1,-19.19,-40.34
272,677b2b4ab2e729f9a8726b31,Modelagem preditiva,livros,104.25,7.2037932262,11/12/2021,Camila Ribeiro,RS,4,cartao_credito,3,-30.17,-53.5
273,677b2b4ab2e729f9a8726b65,Modelagem preditiva,livros,64.66,3.7317272888,12/02/2021,Pedro Gomes,SP,1,cupom,1,-22.19,-48.79
274,677b2b4ab2e729f9a8726ba5,Modelagem preditiva,livros,81.06,1.9006402052,12/04/2020,Bianca Santos,SP,5,cartao_credito,10,-22.19,-48.79
275,677b2b4ab2e729f9a8726bad,Ciência de dados com python,livros,86.69,5.1470862266,12/04/2022,Camila Ribeiro,MG,5,cartao_credito,10,-18.1,-44.38
276,677b2b4ab2e729f9a8726bce,Dashboards com Power BI,livros,50.59,12.5510584307,12/05/2022,Bianca Santos,SP,4,boleto,1,-22.19,-48.79
277,677b2b4ab2e729f9a8726b86,Modelagem preditiva,livros,67.23,1.1642343114,12/03/2020,Thiago Silva,SP,1,cartao_credito,3,-22.19,-48.79
278,677b2b4ab2e729f9a8726ba0,Ciência de dados com python,livros,92.38,2.5033961501,12/03/2023,Bianca Santos,RJ,5,cartao_credito,1,-22.25,-42.66
279,677b2b4ab2e729f9a8726c7d,Dashboards com Power BI,livros,54.47,3.4314681574,13/01/2021,Lucas Oliveira,SP,4,boleto,1,-22.19,-48.79
280,677b2b4ab2e729f9a8726cd3,Dashboards com Power BI,livros,45.31,3.0996333398,13/04/2020,Bruno Rodrigues,MG,1,cartao_credito,2,-18.1,-44.38
281,677b2b4ab2e729f9a8726bdc,Modelagem preditiva,livros,83.4,4.7239250079,12/06/2022,Pedro Gomes,SC,5,cartao_credito,4,-27.45,-50.95
282,677b2b4ab2e729f9a8726be9,Iniciando em programação,livros,74.67,4.2647296747,12/07/2020,Pedro Gomes,SP,1,cartao_credito,8,-22.19,-48.79
283,677b2b4ab2e729f9a8726c12,Modelagem preditiva,livros,87.61,7.8287852565,12/08/2022,Camila Ribeiro,SP,5,cartao_credito,1,-22.19,-48.79
284,677b2b4ab2e729f9a8726c87,Modelagem preditiva,livros,67.46,1.1764811195,13/02/2020,Mariana Ferreira,BA,1,cartao_credito,4,-13.29,-41.71
285,677b2b4ab2e729f9a8726ca6,Dashboards com Power BI,livros,53.4,0.0,13/02/2023,Mariana Ferreira,MG,4,boleto,1,-18.1,-44.38
286,677b2b4ab2e729f9a8726cae,Modelagem preditiva,livros,87.82,2.2605898684,13/03/2020,Lucas Oliveira,SP,4,cartao_debito,1,-22.19,-48.79
287,677b2b4ab2e729f9a8726d05,Dashboards com Power BI,livros,43.94,8.5816081974,13/06/2021,Bianca Santos,SP,5,cartao_credito,3,-22.19,-48.79
288,677b2b4ab2e729f9a8726d24,Ciência de dados com python,livros,59.81,0.0,13/08/2020,Bruno Rodrigues,SP,5,boleto,1,-22.19,-48.79
289,677b2b4ab2e729f9a8726d27,Modelagem preditiva,livros,83.77,12.2625101037,13/08/2020,Juliana Costa,RS,5,boleto,1,-30.17,-53.5
290,677b2b4ab2e729f9a8726c21,Ciência de dados com python,livros,60.56,0.0,12/09/2020,Larissa Alves,SP,4,cartao_credito,3,-22.19,-48.79
291,677b2b4ab2e729f9a8726c25,Iniciando em programação,livros,55.85,3.5049490058,12/09/2021,Beatriz Moraes,SP,3,cartao_credito,4,-22.19,-48.79
292,677b2b4ab2e729f9a8726c4a,Modelagem preditiva,livros,74.29,1.5401580721,12/11/2020,João Souza,SP,5,cartao_credito,1,-22.19,-48.79
293,677b2b4ab2e729f9a8726c9d,Iniciando em programação,livros,78.23,4.6966166777,13/02/2023,Rafael Costa,SP,1,cartao_credito,3,-22.19,-48.79
294,677b2b4ab2e729f9a8726cbe,Modelagem preditiva,livros,68.43,1.2281307013,13/03/2022,Beatriz Moraes,SP,5,cartao_credito,1,-22.19,-48.79
295,677b2b4ab2e729f9a8726d0c,Iniciando em programação,livros,59.3,0.0,13/06/2022,Bruno Rodrigues,RS,5,cartao_credito,4,-30.17,-53.5
296,677b2b4ab2e729f9a8726d16,Dashboards com Power BI,livros,50.49,11.7828269707,13/07/2020,Juliana Costa,SP,4,cartao_credito,1,-22.19,-48.79
297,677b2b4ab2e729f9a8726d65,Modelagem preditiva,livros,74.5,1.5513399403,13/10/2022,Larissa Alves,SE,3,cartao_credito,4,-10.57,-37.45
298,677b2b4ab2e729f9a8726d80,Iniciando em programação,livros,74.01,7.1046261708,13/11/2021,Juliana Costa,MA,4,cartao_credito,1,-5.42,-45.44
299,677b2b4ab2e729f9a8726da9,Ciência de dados com python,livros,59.9,3.4782716088,14/01/2020,Beatriz Moraes,CE,4,cartao_credito,6,-5.2,-39.53
300,677b2b4ab2e729f9a8726c56,Iniciando em programação,livros,44.94,3.7920351489,12/11/2021,Bianca Santos,RJ,3,cartao_credito,4,-22.25,-42.66
301,677b2b4ab2e729f9a8726cb4,Dashboards com Power BI,livros,48.41,0.0,13/03/2021,Isabella Pereira,RJ,5,cartao_credito,2,-22.25,-42.66
302,677b2b4ab2e729f9a8726cb7,Modelagem preditiva,livros,98.22,2.814358581,13/03/2022,Mariana Ferreira,SP,4,cartao_credito,2,-22.19,-48.79
303,677b2b4ab2e729f9a8726ceb,Dashboards com Power BI,livros,35.93,2.4442689332,13/05/2020,Rafael Costa,SP,4,cartao_credito,2,-22.19,-48.79
304,677b2b4ab2e729f9a8726d7b,Modelagem preditiva,livros,84.49,4.7819642287,13/11/2020,João Souza,SP,5,cartao_credito,10,-22.19,-48.79
305,677b2b4ab2e729f9a8726d9c,Iniciando em programação,livros,61.18,0.0,13/12/2021,Bruno Rodrigues,MG,5,cartao_credito,4,-18.1,-44.38
306,677b2b4ab2e729f9a8726db2,Dashboards com Power BI,livros,42.94,0.0,14/01/2021,Mariana Ferreira,RJ,5,cartao_credito,1,-22.25,-42.66
307,677b2b4ab2e729f9a8726d0a,Iniciando em programação,livros,89.83,5.6715924301,13/06/2021,Lucas Oliveira,RJ,5,boleto,1,-22.25,-42.66
308,677b2b4ab2e729f9a8726d14,Modelagem preditiva,livros,82.43,4.9202540424,13/07/2020,João Souza,PA,4,cartao_credito,1,-3.79,-52.48
309,677b2b4ab2e729f9a8726d18,Iniciando em programação,livros,70.49,4.2844849628,13/07/2020,Juliana Costa,SE,3,boleto,1,-10.57,-37.45
310,677b2b4ab2e729f9a8726d2f,Dashboards com Power BI,livros,55.41,0.0,13/08/2021,Pedro Gomes,SP,3,cupom,1,-22.19,-48.79
311,677b2b4ab2e729f9a8726d32,Modelagem preditiva,livros,69.9,4.0050906213,13/08/2022,Isabella Pereira,BA,5,boleto,1,-13.29,-41.71
312,677b2b4ab2e729f9a8726dd1,Ciência de dados com python,livros,72.98,1.4704045131,14/02/2021,Pedro Gomes,PE,4,cartao_credito,2,-8.38,-37.86
313,677b2b4ab2e729f9a8726def,Iniciando em programação,livros,59.79,0.0,14/03/2020,Felipe Santos,PR,5,cartao_credito,8,-24.89,-51.55
314,677b2b4ab2e729f9a8726ec6,Iniciando em programação,livros,84.24,4.7686524808,14/12/2022,Mariana Ferreira,SC,2,boleto,1,-27.45,-50.95
315,677b2b4ab2e729f9a8726ed9,Modelagem preditiva,livros,101.31,5.6775786273,15/01/2021,João Souza,MG,3,boleto,1,-18.1,-44.38
316,677b2b4ab2e729f9a8726dc7,Iniciando em programação,livros,60.41,0.0,14/02/2020,João Souza,RJ,1,cartao_credito,1,-22.25,-42.66
317,677b2b4ab2e729f9a8726dcf,Ciência de dados com python,livros,57.63,3.5997286508,14/02/2020,Lucas Oliveira,SP,4,cartao_credito,1,-22.19,-48.79
318,677b2b4ab2e729f9a8726de6,Dashboards com Power BI,livros,44.69,0.0,14/02/2023,Pedro Gomes,MG,5,cartao_credito,2,-18.1,-44.38
319,677b2b4ab2e729f9a8726df5,Iniciando em programação,livros,67.63,1.185533108,14/03/2020,Bruno Rodrigues,MG,5,cartao_credito,2,-18.1,-44.38
320,677b2b4ab2e729f9a8726e3c,Ciência de dados com python,livros,54.6,3.5942978917,14/06/2020,Beatriz Moraes,RS,4,cartao_credito,2,-30.17,-53.5
321,677b2b4ab2e729f9a8726e4d,Ciência de dados com python,livros,62.12,4.2475509501,14/07/2020,Isabella Pereira,SP,5,boleto,1,-22.19,-48.79
322,677b2b4ab2e729f9a8726eca,Dashboards com Power BI,livros,46.99,0.0,15/01/2020,Pedro Gomes,RJ,1,cartao_credito,4,-22.25,-42.66
323,677b2b4ab2e729f9a8726f31,Ciência de dados com python,livros,78.22,4.4481055914,15/03/2023,Thiago Silva,MG,5,cartao_credito,8,-18.1,-44.38
324,677b2b4ab2e729f9a8726f65,Modelagem preditiva,livros,69.52,1.2861699222,15/05/2021,Bianca Santos,SP,5,cartao_credito,5,-22.19,-48.79
325,677b2b4ab2e729f9a8726f79,Iniciando em programação,livros,57.96,3.7732077835,15/06/2021,Camila Ribeiro,SP,3,cartao_credito,1,-22.19,-48.79
326,677b2b4ab2e729f9a8726f8c,Dashboards com Power BI,livros,59.49,0.0,15/07/2020,Larissa Alves,MS,5,cartao_credito,1,-20.51,-54.54
327,677b2b4ab2e729f9a8726f09,Ciência de dados com python,livros,99.48,5.5801366327,15/02/2023,Larissa Alves,SP,5,boleto,1,-22.19,-48.79
328,677b2b4ab2e729f9a8726f35,Dashboards com Power BI,livros,59.2,0.0,15/04/2020,Bruno Rodrigues,DF,1,cartao_credito,4,-15.83,-47.86
329,677b2b4ab2e729f9a8726f54,Dashboards com Power BI,livros,41.88,0.0,15/05/2020,Pedro Gomes,SP,5,cartao_credito,5,-22.19,-48.79
330,677b2b4ab2e729f9a8726f61,Iniciando em programação,livros,46.92,2.7871256579,15/05/2021,Bruno Rodrigues,RS,5,boleto,1,-30.17,-53.5
331,677b2b4ab2e729f9a8726fa6,Dashboards com Power BI,livros,54.26,6.0529980868,15/08/2021,Beatriz Moraes,ES,5,cartao_credito,1,-19.19,-40.34
332,677b2b4ab2e729f9a8726fba,Iniciando em programação,livros,62.27,0.0,15/09/2020,Beatriz Moraes,PR,5,cartao_credito,1,-24.89,-51.55
333,677b2b4ab2e729f9a8726dcb,Iniciando em programação,livros,68.5,1.2318579907,14/02/2020,Felipe Santos,MG,5,cartao_credito,10,-18.1,-44.38
334,677b2b4ab2e729f9a8726dcd,Modelagem preditiva,livros,93.02,14.0474215233,14/02/2020,Rafael Costa,MS,5,cartao_credito,4,-20.51,-54.54
335,677b2b4ab2e729f9a8726e29,Iniciando em programação,livros,49.41,0.0,14/05/2021,Lucas Oliveira,SP,5,boleto,1,-22.19,-48.79
